timestamp,username,message
2025-11-02 15:02:22,@ayayna123,fokus diri masing2 aja
2025-11-02 15:02:23,@ongki-real,nt onic
2025-11-02 15:02:24,@GERRY563,Langsung aja kasih piala mpl nya ke Onic dan piala M7 ke Tlph:face-blue-smiling::face-blue-smiling:
2025-11-02 15:02:26,@galdurism,YAPPING
2025-11-02 15:02:27,@RIZAL-ip6ro,4-1
2025-11-02 15:02:29,@ArissPaul-ke5qq,hidupp rrq
2025-11-02 15:02:30,@ibnuhasan7757,ae juara ni
2025-11-02 15:02:30,@akunpribadiv2511,INI YANG NGETIK AE WIN SONIC JMBD
2025-11-02 15:02:31,@sandyoyye5855,savero main
2025-11-02 15:02:36,@erianinursaputri1852,diatas ONIC ADA RRQ
2025-11-02 15:02:36,@SONIC-xo3lv,ada ceban
2025-11-02 15:02:36,@prioritasku1673,3 jam lagi baru mulai
2025-11-02 15:02:38,@Vladzzyd,AE 4-3 ONIC
2025-11-02 15:02:42,@AndoryouAndoryou,aee lah onic udah gbkln juara lagi kemaren dia udah juara ga mungkin juara lagii
2025-11-02 15:02:42,@khairulazmiamy1179,AE gogogogo
2025-11-02 15:02:42,@tjah90s,RRQ JAM BRP MAIN
2025-11-02 15:02:43,@onic037,Sonic kumpul :squinting_face_with_tongue::backhand_index_pointing_up:
2025-11-02 15:02:44,@kingARZ-r2k,onic
2025-11-02 15:02:47,@jackie99jackietop38saIsHa,4-1 AE champion
2025-11-02 15:02:50,@ongki-real,jam 8 mulainya
2025-11-02 15:02:51,@EkaPurwati-k6n,500 onik
2025-11-02 15:02:52,@ayayna123,ngakak bacanya :loudly_crying_face:
2025-11-02 15:02:52,@Oeng.AntekAntek.DEANKT,OPET
2025-11-02 15:02:53,@Ferdiansyah7,alter ego
2025-11-02 15:02:54,@Minolecha,jam brp kak
2025-11-02 15:02:54,@GERRY563,Langsung aja kasih piala mpl nya ke Onic dan piala M7 ke Tlph:face-blue-smiling::face-blue-smiling:
2025-11-02 15:02:55,@kakzenart,main jam brapa?
2025-11-02 15:02:56,@PenjahitDruju,rrq dah juara m7 woyyy
2025-11-02 15:02:58,@intandnc6187,AE 4-1 onic
2025-11-02 15:02:58,@AndoryouAndoryou,hujan ada redah nya cuyy
2025-11-02 15:03:02,@kingARZ-r2k,onic
2025-11-02 15:03:03,@erianinursaputri1852,diatas ONIC ADA RRQ
2025-11-02 15:03:04,@StephanusAlberto,4-2 Onic 
2025-11-02 15:03:04,@ongki-real,jam 6 mulainya
2025-11-02 15:03:07,@taka8209,Ae 4-3 
2025-11-02 15:03:08,@adehermawan4787,FINAL RRQ VS TLID..:rolling_on_the_floor_laughing:
2025-11-02 15:03:08,@TarakaArdani,counter tlph cuman onic ya gays:face_with_hand_over_mouth:
2025-11-02 15:03:09,@kingARZ-r2k,onic
2025-11-02 15:03:10,@KipliLalu,1jt onic
2025-11-02 15:03:11,@prioritasku1673,3 jam lagi baru mulai
2025-11-02 15:03:11,@SalehSaleh-f8u,go onic time :hedgehog::red_heart:
2025-11-02 15:03:14,@ayayna123,semangat landak lucu :red_heart:
2025-11-02 15:03:16,@kingARZ-r2k,onic
2025-11-02 15:03:17,@NiarNur-d6q,t
2025-11-02 15:03:18,@SalehSaleh-f8u,go onic time :hedgehog::red_heart:
2025-11-02 15:03:20,@AFIF_GANTENG698,onic 4-1 ae
2025-11-02 15:03:20,@GilbertDaniel-w3q,"ONIC POSISI UDAH SELESA CUMA BELUM ADA PIALA M SERIES , PIALA MPL UDAH BANYAK KALAU ONIC KALAH SINI PUN NO EFFECT APA APA , AE LAGI ON FIRE JADI AURA NYAA LAGI KUAT"
2025-11-02 15:03:20,@ZikzxcGFX,rrq mainnya jam berapa yak?
2025-11-02 15:03:22,@MRadhezzAlghifari,mat seru ni
2025-11-02 15:03:22,@PenjahitDruju,rrq dah juara m7 woy
2025-11-02 15:03:22,@kingARZ-r2k,onic
2025-11-02 15:03:27,@yoshuahs17,Tandain MVP nya Yazukeeee
2025-11-02 15:03:27,@prioritasku1673,3 jam lagi baru mulai
2025-11-02 15:03:28,@ariawoii2411,misi balas dendam AE ni:face-blue-smiling:
2025-11-02 15:03:29,@SalehSaleh-f8u,go onic time :hedgehog::red_heart:
2025-11-02 15:03:29,@PenjahitDruju,rrq dah juara m7 woy
2025-11-02 15:03:30,@GERRY563,Langsung aja kasih piala mpl nya ke Onic dan piala M7 ke Tlph:face-blue-smiling::face-blue-smiling:
2025-11-02 15:03:31,@kingARZ-r2k,onic
2025-11-02 15:03:32,@TarakaArdani,counter tlph cuman onic ya gays :face_with_hand_over_mouth:
2025-11-02 15:03:35,@SalehSaleh-f8u,go onic time :hedgehog::red_heart:
2025-11-02 15:03:37,@PenjahitDruju,rrq dah juara m7 woy
2025-11-02 15:03:38,@zeroxskun,7
2025-11-02 15:03:38,@kingARZ-r2k,onic
2025-11-02 15:03:38,@TarakaArdani,counter tlph cuman onic ya gays :face_with_hand_over_mouth:
2025-11-02 15:03:42,@erianinursaputri1852,diatas ONIC ADA RRQ
2025-11-02 15:03:42,@StephanusAlberto,Ayok Onic. It’s Onic time.
2025-11-02 15:03:43,@SalehSaleh-f8u,go onic time :hedgehog::red_heart:
2025-11-02 15:03:44,@madani9909,onic menang 4-1
2025-11-02 15:03:45,@kingARZ-r2k,onic
2025-11-02 15:03:45,@deryzgaming,7
2025-11-02 15:03:46,@ayayna123,semangat landak lucu :red_heart:
2025-11-02 15:03:46,@IRVAN_24,12 mnit lagi
2025-11-02 15:03:47,@GERRY563,Langsung aja kasih piala mpl nya ke Onic dan piala M7 ke Tlph:face-blue-smiling::face-blue-smiling:
2025-11-02 15:03:48,@iFF.9,bismillah Onic
2025-11-02 15:03:49,@Eldi691,match jam berapa?
2025-11-02 15:03:50,@kingARZ-r2k,onic
2025-11-02 15:03:50,@UmairohUmai-gq1lo,gooo onic
2025-11-02 15:03:51,@SamiNurelah,ae
2025-11-02 15:03:52,@prioritasku1673,3 jam lagi baru mulai
2025-11-02 15:03:52,@DihifuhiQ,APAKAH AE AKAN MENGULANG APA YG TLID LAKUKAN
2025-11-02 15:03:53,@KamisaltoAyanaon,fun match harusnya undang badut rrq
2025-11-02 15:03:56,@SamiNurelah,gooo ae
2025-11-02 15:03:56,@SalehSaleh-f8u,go onic time :hedgehog::red_heart:
2025-11-02 15:03:57,@PenjahitDruju,rrq dah juara m7 woy
2025-11-02 15:03:57,@Kyy-z6x,semoga Ae menag yaallah
2025-11-02 15:03:57,@kingARZ-r2k,onic
2025-11-02 15:03:57,@NiarNur-d6q,inioc
2025-11-02 15:03:58,@FernandoTzy-s7i,cendy ngapain ya
2025-11-02 15:03:58,@TarakaArdani,counter tlph cuman onic ya gays :face_with_hand_over_mouth:
2025-11-02 15:03:59,@MhmdRamdhan-f5r,BISMILLAH ONIC JUARA
2025-11-02 15:03:59,@wawankurniawan-im3rj,jam 5 main udah live hahaha
2025-11-02 15:04:00,@ZikzxcGFX,kok bawa-bawa rrq dah
2025-11-02 15:04:02,@AlbaniAkbar-y2h,7
2025-11-02 15:04:02,@SamiNurelah,apa itu onicc
2025-11-02 15:04:03,@hendripermana9494,jam brp
2025-11-02 15:04:04,@TarakaArdani,counter tlph cuman onic ya gays :face_with_hand_over_mouth:
2025-11-02 15:04:05,@AlbaniAkbar-y2h,7
2025-11-02 15:04:07,@idoyyskyy,yeahhh 12 mnit lgi
2025-11-02 15:04:07,@AlbaniAkbar-y2h,7
2025-11-02 15:04:07,@asikin_aja-c7o,main jm berapa
2025-11-02 15:04:10,@AlbaniAkbar-y2h,7
2025-11-02 15:04:10,@GERRY563,Langsung aja kasih piala mpl nya ke Onic dan piala M7 ke Tlph:face-blue-smiling::face-blue-smiling:
2025-11-02 15:04:10,@TarakaArdani,counter tlph cuman onic ya gays :face_with_hand_over_mouth:
2025-11-02 15:04:11,@AlbaniAkbar-y2h,7
2025-11-02 15:04:14,@SalehSaleh-f8u,ayo landak kuning :hedgehog:
2025-11-02 15:04:14,@idoyyskyy,GO AEE
2025-11-02 15:04:15,@AwirnaAwirna,FANS FANATIK RRQ MANA NIH WKWKW:face-purple-crying:
2025-11-02 15:04:16,@AgusTiyan-ft7oj,"ayo onic,ayo AE kasih perlawanan yang asik"
2025-11-02 15:04:16,@AsfaAlthaf,Bismillah Semoga ONIC menang:palms_up_together:
2025-11-02 15:04:17,@33_putuadeliaparamithad.82,semangat ae
2025-11-02 15:04:17,@StephanusAlberto,Onic Onic 
2025-11-02 15:04:17,@DwikiAmrul,"king ae siap bantai"""
2025-11-02 15:04:18,@DamYaudah,77
2025-11-02 15:04:18,@Veeskuy,lah ada bang cendol wkwk
2025-11-02 15:04:18,@risetiadi,solat dulu ges
2025-11-02 15:04:19,@prioritasku1673,3 jam lagi baru mulai
2025-11-02 15:04:19,@jazzskieofficial2181,sejarah MPL S6 is bsck
2025-11-02 15:04:21,@SivaaTzy,7
2025-11-02 15:04:22,@yoshuahs17,skylar + kairi dikantongin Yazukeeeeeee
2025-11-02 15:04:23,@adehermawan4787,RRQ DI GOA BELAJAR TEMBAK2 TOY TOY TOY
2025-11-02 15:04:24,@SivaaTzy,7
2025-11-02 15:04:24,@erianinursaputri1852,diatas ONIC ADA RRQ
2025-11-02 15:04:25,@SalehSaleh-f8u,go kairi:red_heart::hedgehog:
2025-11-02 15:04:26,@NurIqbal-r1f,bismillah AE juaraaaa
2025-11-02 15:04:27,@SivaaTzy,7
2025-11-02 15:04:27,@kingARZ-r2k,onic
2025-11-02 15:04:29,@mplindonesia28,mana ini
2025-11-02 15:04:29,@asikin_aja-c7o,main jam berapa
2025-11-02 15:04:31,@maniezgempi3181,semoga onic menang ya Allah :smiling_face_with_halo::folded_hands:
2025-11-02 15:04:32,@kingARZ-r2k,onic
2025-11-02 15:04:34,@aboy705,Mama aku di M7
2025-11-02 15:04:36,@DySan-h3q,AE
2025-11-02 15:04:36,@kingARZ-r2k,onic
2025-11-02 15:04:37,@wilmarlerick5667,mulainya terlalu sore
2025-11-02 15:04:37,@TheDonfarantino,GO AEEE
2025-11-02 15:04:37,@Zidanalfarizqi-j1l,onic m7 bismillah
2025-11-02 15:04:37,@SetiawanWelll,ko blm mulai
2025-11-02 15:04:38,@StephanusAlberto,Onic back to back champions 
2025-11-02 15:04:40,@yudhanugraha1434,7
2025-11-02 15:04:40,@ferlydinan11,10 lembar merah onic
2025-11-02 15:04:40,@kingARZ-r2k,onic
2025-11-02 15:04:41,@Naililll,"AlbaniAkbar caper banget, pasti kurang perhatian dari ortu"
2025-11-02 15:04:42,@prioritasku1673,3 jam lagi baru mulai
2025-11-02 15:04:45,@BellaZamani-l1p,"semoga ini hari keberuntungan buat tim kesukaan ku menang yaitu ""ONIC"""
2025-11-02 15:04:47,@MuhammadAsraf-i7s,onic onic onicc
2025-11-02 15:04:49,@ggusti8541,bismillah semoga ae juara:loudly_crying_face:
2025-11-02 15:04:51,@ZikzxcGFX,RRQ AKAN MENGUKIR SEJARAH
2025-11-02 15:04:52,@itouasahi2685,AYO AE PLISS KALIAN PASTI BISAA
2025-11-02 15:04:52,@sasukegamerz4772,lama njit
2025-11-02 15:04:54,@lifaulazizah,mulai jam 5 ges
2025-11-02 15:04:55,@FeySigma,ae
2025-11-02 15:04:55,@erianinursaputri1852,diatas ONIC ADA RRQ
2025-11-02 15:04:56,@AjixxRanixx,onic onic
2025-11-02 15:04:57,@MuhammadAsraf-i7s,sekali onic tetap onic
2025-11-02 15:04:58,@SiudinUdine,jam brpa main
2025-11-02 15:04:58,@TaufikHidayat-uk5bg,lamaaa
2025-11-02 15:04:59,@marioakbar878,mamah aku di m7
2025-11-02 15:05:00,@Bangkarim-i9i,jam 3
2025-11-02 15:05:03,@prioritasku1673,3 jam lagi baru mulai
2025-11-02 15:05:05,@GERRY563,Langsung aja kasih piala mpl nya ke Onic dan piala M7 ke Tlph:face-blue-smiling::face-blue-smiling:
2025-11-02 15:05:05,@ayayna123,baru baca langsung hilang :face_with_tears_of_joy:
2025-11-02 15:05:06,@alismart8730,onic sama seperti Madrid jarang kalah difinal
2025-11-02 15:05:07,@mikoooooo28,AE BISMILLAH
2025-11-02 15:05:07,@zeinxxx,EZ ONIC INIMAH
2025-11-02 15:05:08,@Devinaoktaviani-z6f,bismillah onic menang
2025-11-02 15:05:09,@SalehSaleh-f8u,sorry end thenk you IT'S MY STAIL
2025-11-02 15:05:09,@cosmicgravy-nn2ny,7
2025-11-02 15:05:12,@TagorHeru,2 juta untuk AE
2025-11-02 15:05:12,@nabilaputri9877,onic
2025-11-02 15:05:14,@Salsabila-v1n9z,ayo itu yang ajak 10 lembar merah gua AE nih
2025-11-02 15:05:15,@ArnoldioNovandro-y8r,mulai jam 5.30 ges
2025-11-02 15:05:15,@cosmicgravy-nn2ny,7
2025-11-02 15:05:17,@Ganzzzzzucihaaaaa23,mulai jam berapa?
2025-11-02 15:05:18,@DikyPurnomo-p6x,10 jt yuk aku penggang AE
2025-11-02 15:05:24,@muhammadrizqy1579,15.15 baru mulai
2025-11-02 15:05:27,@prioritasku1673,3 jam lagi baru mulai
2025-11-02 15:05:27,@BanuTawabina,semoga onic kalah
2025-11-02 15:05:29,@Faiz-k9n,mana notif munn
2025-11-02 15:05:31,@jazzskieofficial2181,Semuanya bilang terima kasih ke sutsujin karena AE dapat M7 atas statement bilang AE gak ada gameplay buktinya AE punya gameplay dan lolos M7
2025-11-02 15:05:36,@zx_ny,5 juta onic
2025-11-02 15:05:39,@ferlydinan11,ayo gua onic
2025-11-02 15:05:40,@DikyPurnomo-p6x,10 jt yuk aku penggang AE
2025-11-02 15:05:42,@KayreisDomleste,jam lima baru mulai
2025-11-02 15:05:46,@prioritasku1673,3 jam lagi baru mulai
2025-11-02 15:05:46,@SalehSaleh-f8u,go onic time :hedgehog::red_heart:
2025-11-02 15:05:47,@eky7739,itu 2 juta ae sini gua tampung :cat-orange-whistling:
2025-11-02 15:05:47,@mrxyz7258,2 juta onic
2025-11-02 15:05:48,@VickyZuliansyah-v4l,AE
2025-11-02 15:05:49,@GERRY563,Langsung aja kasih piala mpl nya ke Onic dan piala M7 ke Tlph:face-blue-smiling::face-blue-smiling:
2025-11-02 15:05:49,@MilaKarmila-dv1vf,onic
2025-11-02 15:05:49,@frey-p1t,fg\dr\
2025-11-02 15:05:49,@frey-p1t,gd\g\df
2025-11-02 15:05:50,@frey-p1t,\dfg
2025-11-02 15:05:50,@frey-p1t,fd\g
2025-11-02 15:05:50,@frey-p1t,fd\
2025-11-02 15:05:50,@frey-p1t,gfd
2025-11-02 15:05:50,@geovanihendry4172,10 jt onic ada berani ngga?
2025-11-02 15:05:52,@ronnn63,hi
2025-11-02 15:05:54,@VickyZuliansyah-v4l,MENANG AE
2025-11-02 15:05:54,@justnormal4555,lah fun match
2025-11-02 15:05:55,@Faiz-k9n,:person-turqouise-waving:
2025-11-02 15:05:55,@ZhuaneAbelya,kapan mulai ny si
2025-11-02 15:05:55,@ferlydinan11,kontak kontak
2025-11-02 15:05:57,@Devinaoktaviani-z6f,ayo semangat onic
2025-11-02 15:05:57,@frey-p1t,\m
2025-11-02 15:05:58,@BastianRamadhan-z6t,onic main jam brp bng
2025-11-02 15:05:59,@MilaKarmila-dv1vf,sorry koh gw ngecewain lu lagi
2025-11-02 15:06:00,@Fahmi-ps1ed,125jt aku pegang budhe
2025-11-02 15:06:03,@BayuSaputra-dj4ho,:shushing_face:
2025-11-02 15:06:06,@faa-02,MASI LAMA CO
2025-11-02 15:06:08,@faizarsimaulana4390,2jt gw onis sini
2025-11-02 15:06:08,@VianViano-b3i,jam berapa sih mulainya
2025-11-02 15:06:09,@ZikzxcGFX,ayo jangan hilangkan #7
2025-11-02 15:06:09,@Zunesh77,Bismillah AE
2025-11-02 15:06:10,@FAUZIAHARIFATUNNISA,JAM BERAPAAA
2025-11-02 15:06:11,@sygdia7636,:person-turqouise-waving:
2025-11-02 15:06:11,@ayayna123,:face-red-droopy-eyes:
2025-11-02 15:06:11,@TagorHeru,2 Juta AE
2025-11-02 15:06:14,@ayanokoji2452,LANGSUNG AJA KASIH PIALANYA KE ONIC
2025-11-02 15:06:18,@PopCornCinemaXIIX,Ga boleh berjudi kalau kalian taruhan pake uang sama aja dengan berjudai
2025-11-02 15:06:18,@evelyn-lyn,PLISS REMEHIN AE BIAR MENANG
2025-11-02 15:06:19,@Salsabila-v1n9z,yo gua tampung nih mau berapa juta
2025-11-02 15:06:19,@jazzskieofficial2181,#terimakasihsutsujin
2025-11-02 15:06:19,@geovanihendry4172,10jt ada berani gw onic
2025-11-02 15:06:21,@zahwa-r1s,bismillah AE menang
2025-11-02 15:06:22,@sygdia7636,:person-turqouise-waving:
2025-11-02 15:06:24,@FarhanxAkmal,bismillah onic angkat piala lagi:palms_up_together::red_heart:
2025-11-02 15:06:24,@eky7739,sini evos 2 jt
2025-11-02 15:06:27,@GERRY563,Langsung aja kasih piala mpl nya ke Onic dan piala M7 ke Tlph:face-blue-smiling::face-blue-smiling:
2025-11-02 15:06:29,@sygdia7636,:text-green-game-over:
2025-11-02 15:06:29,@faizarsimaulana4390,2jt gw onic sini
2025-11-02 15:06:30,@Mablus_Mablus,AE bisa
2025-11-02 15:06:30,@eky7739,sini evos 2jt
2025-11-02 15:06:30,@fhmiabdil,sepi
2025-11-02 15:06:32,@Salsabila-v1n9z,gua AE nih
2025-11-02 15:06:32,@muhazirhamka9698,admin sibuk ngespam.. wkwkwkwkk
2025-11-02 15:06:37,@Devinaoktaviani-z6f,yang dukung onic mana suaranya:elbowcough:
2025-11-02 15:06:38,@akrmgosling,onic dong
2025-11-02 15:06:39,@SetiawanWelll,lama jirrrrrrrr
2025-11-02 15:06:43,@sygdia7636,goo onic
2025-11-02 15:06:44,@Ejaaaaak,napa ada si cendol wkwkk
2025-11-02 15:06:45,@Ganzzzzzucihaaaaa23,onic gw
2025-11-02 15:06:48,@ZainAhmad-k2g,ae gass
2025-11-02 15:06:49,@jeas1057,mulai nya 17:15
2025-11-02 15:06:49,@rifkypramana3201,Ae vs onic jam brpa
2025-11-02 15:06:50,@ayanokoji2452,sini RRQ 1M
2025-11-02 15:06:53,@Devinaoktaviani-z6f,gooo onic
2025-11-02 15:06:53,@evelyn-lyn,RRQ JAYAA
2025-11-02 15:06:56,@eky7739,gua onic mna evoss 2jt sini
2025-11-02 15:06:57,@Ganzzzzzucihaaaaa23,Goo Goo onicc
2025-11-02 15:06:59,@ZULMINANRAMDI,0niccc
2025-11-02 15:06:59,@kingsad8012,onic
2025-11-02 15:07:00,@SetiawanWelll,udah jam 3 nihh woyyy
2025-11-02 15:07:00,@nafisahqurratuayun9197,Dikira TLPH doang apa yg jago wkwkwk SRG juga jago woyyyyy 
2025-11-02 15:07:01,@jazzskieofficial2181,semua bilang #terimakasihsutsujin karena sutsujin membuat AE bisa M7
2025-11-02 15:07:02,@PodsAuthenticJoglo,3jt ae
2025-11-02 15:07:03,@Jenghis_han,lama
2025-11-02 15:07:04,@axlzxl3804,Onic 100jta
2025-11-02 15:07:05,@PopCornCinemaXIIX,15:30 sih maennya
2025-11-02 15:07:05,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:07:06,@aldy123oppo9,#7
2025-11-02 15:07:06,@Satanzz,gooo AEE
2025-11-02 15:07:06,@Sentolopkuda22359,POV papan atas bukan #7
2025-11-02 15:07:08,@IMERSI,5jt gw AE Sini
2025-11-02 15:07:09,@ayayna123,semangat landak lucu :red_heart:
2025-11-02 15:07:09,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:07:10,@SkullaMCID,Lama
2025-11-02 15:07:10,@nekopoi2074,3-2 onic
2025-11-02 15:07:10,@RidhoPrastiyo-o7q,skyleeeerrrr
2025-11-02 15:07:12,@GERRY563,Langsung aja kasih piala mpl nya ke Onic dan piala M7 ke Tlph:face-blue-smiling::face-blue-smiling:
2025-11-02 15:07:14,@fyp-l8g,onic
2025-11-02 15:07:15,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:07:15,@Satanzz,onic go go go
2025-11-02 15:07:16,@aaa444aaaa,MASIH GRAND FINAL BELUM FINAL
2025-11-02 15:07:18,@eky7739,yg pegang evos sini gua ae 2jt 
2025-11-02 15:07:19,@fyp-l8g,onic
2025-11-02 15:07:20,@nafisahqurratuayun9197,35 JUTA ONIC
2025-11-02 15:07:21,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:07:21,@FahdilAjaa-o9q7,mulai jam berapa
2025-11-02 15:07:23,@Davaaaa-x7l,Alter Ego go go go
2025-11-02 15:07:23,@Rehansudhtobat,ada yg mau 3jt gw pegang ae
2025-11-02 15:07:25,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:07:27,@deryzgaming,AE gak da Gameplay
2025-11-02 15:07:27,@CANDRAXX,bang gue live tapi sepi
2025-11-02 15:07:30,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:07:31,@justnormal4555,laaah ngapain fun match
2025-11-02 15:07:32,@Zunesh77,AE
2025-11-02 15:07:33,@city_dragon4023,onic 4 -0
2025-11-02 15:07:35,@Salsabila-v1n9z,landak landak ngarep juara ae nih gua
2025-11-02 15:07:35,@Devinaoktaviani-z6f,onic go go
2025-11-02 15:07:38,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:07:39,@sghbkkjh,gua onic bakal juara lagi AE cupu
2025-11-02 15:07:42,@YuvvyiyWwW,aeeeee
2025-11-02 15:07:42,@PodsAuthenticJoglo,3jt ae
2025-11-02 15:07:42,@abduljabar8016,onic
2025-11-02 15:07:44,@whyouuuu2160,Cendolll
2025-11-02 15:07:46,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:07:46,@gggeming5909,kasih langsung piala ny ke onik
2025-11-02 15:07:47,@fikrirosli5210,300juta onic
2025-11-02 15:07:47,@HanzzÆq27,alter ego :bego bego bego
2025-11-02 15:07:47,@rifkypramana3201,jam brpa mulai nya ini
2025-11-02 15:07:49,@theknight2207,onic
2025-11-02 15:07:51,@axlzxl3804,Aku onic 1jta
2025-11-02 15:07:51,@ayayna123,semangat landak lucu :red_heart:
2025-11-02 15:07:52,@Mablus_Mablus,bawa trophy ke gh AE no
2025-11-02 15:07:53,@ikystrok,10jt onic
2025-11-02 15:07:53,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:07:54,@TarakaArdani,langsung aja min
2025-11-02 15:07:54,@ferlydinan11,4-3 biar senam jantung
2025-11-02 15:07:55,@flavergrizyl,AE PLIS MENANGGG
2025-11-02 15:07:55,@GERRY563,Langsung aja kasih piala mpl nya ke Onic dan piala M7 ke Tlph:face-blue-smiling::face-blue-smiling:
2025-11-02 15:07:57,@Herdiansyah30Herdi30-q9x,ae
2025-11-02 15:07:58,@Mukaluanjay,4-2 ae
2025-11-02 15:07:59,@theknight2207,:hand-pink-waving:
2025-11-02 15:08:00,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:08:00,@BayuSaputra-dj4ho,ONIC 3 : 2 AE sanz MVP
2025-11-02 15:08:01,@DianAdriansyahYan,gue pilih yg menang aja:rolling_on_the_floor_laughing:
2025-11-02 15:08:01,@NopalArya-d4s,Lets goooo ONIC
2025-11-02 15:08:02,@mokkosaputra7290,ALL IN 50JT ALTER EGO
2025-11-02 15:08:02,@ayanokoji2452,AE PULANG AJA YG JUARA PASTI ONIC
2025-11-02 15:08:02,@Rii-i7s,masih lama yak
2025-11-02 15:08:02,@alfimuhammad5396,GELOO KETUAA
2025-11-02 15:08:04,@MakiZenin94,kena kencing lg
2025-11-02 15:08:04,@mamatsmodol,PERSIB
2025-11-02 15:08:05,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:08:05,@nafisahqurratuayun9197,AE GOOOO
2025-11-02 15:08:06,@Setzyaa,1T ONIC
2025-11-02 15:08:06,@TarakaArdani,counter tlph cuman onic ya gays :face_with_hand_over_mouth:
2025-11-02 15:08:06,@ivan.2525,AE 4-1
2025-11-02 15:08:06,@ZULMINANRAMDI,yokk 0nic
2025-11-02 15:08:07,@muhdsyamirul7803,1 milliar rrq
2025-11-02 15:08:08,@Herdiansyah30Herdi30-q9x,aee
2025-11-02 15:08:09,@PopCornCinemaXIIX,paling ntar mulainya jam 17.30 kek kemaren
2025-11-02 15:08:11,@Unknow_2525,43 onic
2025-11-02 15:08:12,@muhdsyamirul7803,akwoakwoka
2025-11-02 15:08:13,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:08:14,@dimas-saputra21,TEMPEK
2025-11-02 15:08:14,@Mablus_Mablus,bravo nino
2025-11-02 15:08:14,@ivalcirebon9309,180jt AE
2025-11-02 15:08:15,@dimasfauzianto7201,siapa aja yg juara gw happy
2025-11-02 15:08:15,@Hota18,w pengen liat AE menang tp pengen liat Skylar membuktikan baru main bisa juara
2025-11-02 15:08:16,@abdyulop,ONIC 5-2 AE
2025-11-02 15:08:17,@ivan.2525,onic 4-0
2025-11-02 15:08:17,@ZULMINANRAMDI,0niccc
2025-11-02 15:08:19,@TarakaArdani,counter tlph cuman onic ya gays :face_with_hand_over_mouth:
2025-11-02 15:08:20,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:08:21,@jeas1057,"jam 17:15 mainnya, tungguin aja"
2025-11-02 15:08:21,@dangaming-b1u,LETSS GO ONICCC
2025-11-02 15:08:23,@Unknow_2525,4-3 onic
2025-11-02 15:08:23,@kalkul-u1x1t,AE
2025-11-02 15:08:24,@Yai006,Panic 
2025-11-02 15:08:25,@TarakaArdani,counter tlph cuman onic ya gays :face_with_hand_over_mouth:
2025-11-02 15:08:28,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:08:28,@AjoRegese,AE bisa yok champion
2025-11-02 15:08:30,@mokkosaputra7290,50JT ALL IN AE
2025-11-02 15:08:31,@TarakaArdani,counter tlph cuman onic ya gays :face_with_hand_over_mouth:
2025-11-02 15:08:31,@YulianaAna-vu2md,"INI YANG PADA HUJAT AE, PASTI FANSNYA KONGDOM"
2025-11-02 15:08:31,@BayuSaputra-dj4ho,sanz MVP
2025-11-02 15:08:33,@ZikzxcGFX,its rrq time
2025-11-02 15:08:35,@ayayna123,jadi judii mereka
2025-11-02 15:08:36,@Ejaaaaak,gw mau liat nino nangis angkat piala mpl
2025-11-02 15:08:36,@Setzyaa,1T ONIC
2025-11-02 15:08:37,@TarakaArdani,counter tlph cuman onic ya gays :face_with_hand_over_mouth:
2025-11-02 15:08:37,@city_dragon4023,onic 4 - 0
2025-11-02 15:08:38,@ZaidanRifqi-j4v,ini perebutan piala kah?
2025-11-02 15:08:39,@Setzyaa,1T ONIC
2025-11-02 15:08:39,@pampamgopal5637,KINDOM DI GOA ADA SINYAL BUAT NONTON??? SERIUS NANYA
2025-11-02 15:08:41,@Awal-w5i,4-2 AE
2025-11-02 15:08:43,@budifebrian4911,onic 2000
2025-11-02 15:08:43,@YulianaAna-vu2md,"INI YANG PADA HUJAT AE, PASTI FANSNYA KONGDOM"
